item_id,title,price,old_price,brand,category,href
343915180,Мышь Logitech G703 Hero 16K Lightspeed Gaming Mouse Wireless/USB Black,3999,4399,Logitech,Ігрові миші,https://rozetka.com.ua/ua/343915180/p343915180/
334176931,Клавіатура Hator Starfall Outemu Blue (HTK-609),1668,1788,Hator,Клавіатури,https://hard.rozetka.com.ua/ua/334176931/p334176931/
326027029,Бездротова клавіатура з мишкою UKC k03 з російською розкладкою Біла,599,0,UKC,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/326027029/p326027029/
355023015,Коврик для мишки 100$ 200*280*2mm,74,98,Без бренда,Ігрові поверхні,https://hard.rozetka.com.ua/ua/355023015/p355023015/
316613911,Клавіатура Motospeed CK62 Outemu Red (mtck62bmr) Black USB,2023,1999,Motospeed,Клавіатури,https://hard.rozetka.com.ua/ua/316613911/p316613911/
220566769,Килимок для мишки SVEN HC01-01 синій для ноутбука,154,180,Sven,Ігрові поверхні,https://hard.rozetka.com.ua/ua/220566769/p220566769/
300493068,Ігрова поверхня GamePro МР068 Black,119,0,GamePro,Ігрові поверхні,https://hard.rozetka.com.ua/ua/gamepro_mr068black/p300493068/
202392841,Дротова Клавіатура ERGO KB-610 (6485019),279,0,Ergo,Клавіатури,https://hard.rozetka.com.ua/ua/202392841/p202392841/
257554716,Миша Hator Vortex Essential USB Black (HTM-311),999,0,Hator,Ігрові миші,https://rozetka.com.ua/ua/hator_htm_311/p257554716/
354996951,Ігрова поверхня GamePro MP345G Black (MP345G),599,599,GamePro,Ігрові поверхні,https://hard.rozetka.com.ua/ua/gamepro_mp345g/p354996951/
338659936,"Клавіатура REAL-EL 500 Standard, USB, white (EL123100011)",360,399,Real-El,Клавіатури,https://hard.rozetka.com.ua/ua/338659936/p338659936/
348830163,Килимок для мишки 100 ДОЛАРІВ (20*28*0.2) сучасний,85,165,Без бренда,Ігрові поверхні,https://hard.rozetka.com.ua/ua/348830163/p348830163/
336512164,Миша A4 Tech OP-330S USB (Black) безшумна,269,0,A4Tech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/336512164/p336512164/
362375718,"Миша A4Tech ES5 Bloody, чорна ES5 Bloody (Stone black)",498,0,A4Tech,Ігрові миші,https://rozetka.com.ua/ua/362375718/p362375718/
336263449,Миша бездротова Logitech Signature M650 (910-006255) Off-White USB,1899,0,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/336263449/p336263449/
94334090,Комплект бездротовий Gembird KBS-WM-03-UA,479,559,Gembird,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/gembird_kbs_wm_03_ua/p94334090/
202392025,Міша Redragon Stormrage RGB (78259) (6549247),850,0,Redragon,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/202392025/p202392025/
293281718,Клавіатура бездротова Prestigio Click&Touch 2 Bluetooth (PSKEY2SGRU),3399,2899,Prestigio,Клавіатури,https://hard.rozetka.com.ua/ua/prestigio_pskey2sgru/p293281718/
351971235,"Комплект AvaTech Gaming combo 5 in 1, Black",2162,0,NoName,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/351971235/p351971235/
360290817,Ігрова поверхня JINHAO 90*45см Black,710,1050,Jinhao,Ігрові поверхні,https://hard.rozetka.com.ua/ua/360290817/p360290817/
254485761,Комплект клавіатура і мишка бездротові jedel WS 880 usb combo для комп'ютера або ноутбука,494,390,Jedel,Комплект: ігрові клавіатури і миші,https://rozetka.com.ua/ua/254485761/p254485761/
272471486,Мишка Esperanza MX209 Claw (EGM209G),332,372,Esperanza,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/272471486/p272471486/
339037363,Килимок для мишки Gembird MP-GAME-L,259,287,Gembird,Ігрові поверхні,https://hard.rozetka.com.ua/ua/339037363/p339037363/
98228914,Миша A4 X-710BK Black USB,614,0,A4Tech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/98228914/p98228914/
317793907,Миша Lenovo Legion M300 RGB Gaming Mouse USB Black (GY50X79384),1299,1299,Lenovo,Ігрові миші,https://rozetka.com.ua/ua/lenovo-gy50x79384/p317793907/
283099588,Ігрова поверхня WorkPlaceShop ЛЮДИНА-ПАВУК ЧЕРЕЗ ВСЕСВІТИ 300х800 мм,552,500,WorkPlaceShop,Ігрові поверхні,https://hard.rozetka.com.ua/ua/283099588/p283099588/
277465403,Ігрова поверхня ProMat Карта Світу (70х30 см) Control (10432),235,0,,Ігрові поверхні,https://hard.rozetka.com.ua/ua/277465403/p277465403/
219298999,Килимок для миші Ван Гог (van Gogh) (25108-1384) 22 * 18 см,175,0,MobiPrint,Ігрові поверхні,https://hard.rozetka.com.ua/ua/219298999/p219298999/
98231350,REAL-EL RM-520 Gaming USB чорний UAH,265,0,Real-El,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/98231350/p98231350/
307634048,Миша Vertux Argon USB Black (argon.black),799,999,Vertux,Ігрові миші,https://rozetka.com.ua/ua/vertux-argonblack/p307634048/
338657182,Мишка Ergo NL-640 Black,276,309,Ergo,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338657182/p338657182/
358590825,Миша Razer DeathAdder V2 mini Black (RZ01-03340100-R3M1),1462,1725,Razer,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/358590825/p358590825/
48646454,Миша Defender # 1 MM-310 USB Black (52310),125,0,Defender,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/defender_52310/p48646454/
354212559,"Шкіряний бювар, підкладка на стіл 375 х 600 мм, натуральна шкіра Grand, колір Сірий",1166,0,BerTy,Ігрові поверхні,https://hard.rozetka.com.ua/ua/354212559/p354212559/
356718327,Килимок під мишку 180х220х3мм з принтом MARVEL Heroes,110,0,Без бренда,Ігрові поверхні,https://hard.rozetka.com.ua/ua/356718327/p356718327/
175279350,Безпровідна міні клавіатура Riitek Rii mini i8 російсько-англійська розкладка ОРИГІНАЛ (0551BS),1340,0,Rii,Клавіатури,https://hard.rozetka.com.ua/ua/175279350/p175279350/
338652058,Миша REDRAGON Stormrage RGB (78259),886,921,Redragon,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338652058/p338652058/
187363121,Миша Maxxter Mr-331 Black,183,0,Maxxter,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/187363121/p187363121/
295483538,"Ігрова поверхня Усі персонажі, Атака титанів маленький - Attack on Titan 220 х 180 мм (12668)",240,0,Nextprint,Ігрові поверхні,https://hard.rozetka.com.ua/ua/295483538/p295483538/
357129636,Клавіатура Ergo K-240 Black USB (K-240USB),190,0,Ergo,Клавіатури,https://hard.rozetka.com.ua/ua/357129636/p357129636/
290285173,Миша дротова Xtrike GM-203 Black,179,0,XTRIKE ME,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/290285173/p290285173/
219283681,Клавіатура GEMIX W-210,1105,0,Gemix,Клавіатури,https://hard.rozetka.com.ua/ua/219283681/p219283681/
322692016,Комп'ютерна миша провідна Grunhelm M-101WD,102,125,Grunhelm,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/322692016/p322692016/
361739148,Ігрова провідна клавіатура та миша iMICE KM-680 з RGB підсвічуванням,780,990,Imice,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/361739148/p361739148/
329791687,Клавіатура дротова Cobra OK-104 USB,165,199,Cobra,Клавіатури,https://hard.rozetka.com.ua/ua/cobra-ok-104/p329791687/
315798526,Миша A4Tech P91s Bloody Black USB RGB,1112,0,A4Tech,Ігрові миші,https://rozetka.com.ua/ua/315798526/p315798526/
339038434,Килимок для мишки Gemix UP-02,198,213,Gemix,Ігрові поверхні,https://hard.rozetka.com.ua/ua/339038434/p339038434/
286262883,Миша Asus ROG Keris USB Black (90MP01R0-B0UA00),2299,3299,ASUS,Ігрові миші,https://rozetka.com.ua/ua/asus_90mp01r0_b0ua00/p286262883/
348068907,Клавіатура Motospeed K27 Outemu Blue (mtk27mb) Black USB,971,1069,Motospeed,Клавіатури,https://hard.rozetka.com.ua/ua/348068907/p348068907/
316613836,Клавіатура Motospeed K82 Outemu Blue (mtk82mb) Black USB,1879,1879,Motospeed,Клавіатури,https://hard.rozetka.com.ua/ua/316613836/p316613836/
117699967,Миша Defender Point MM-756 USB Black (52756),117,0,Defender,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/defender_52756/p117699967/
270565231,USB провідна комп'ютерна клавіатура ZYG 800 з підсвічуванням (par_KEY 800 3487),548,720,ZYG,Клавіатури,https://hard.rozetka.com.ua/ua/270565231/p270565231/
200222821,Набір кейкапов Hator Set of PBT keycaps Monochrome Edition (HTS-130),499,0,Hator,Аксесуари для клавіатур і мишок,https://rozetka.com.ua/ua/200222821/p200222821/
361894110,"Клавіатура A4Tech A4-Tech Fstyler FX60H, сірий колір, USB, біле підсвічування (FX60H USB (Grey) White backlit)",1324,0,A4Tech,Клавіатури,https://hard.rozetka.com.ua/ua/361894110/p361894110/
9816580,Ігрова поверхня Mionix Sargas Control (MNX-04-25001-G),199,129,Mionix,Ігрові поверхні,https://hard.rozetka.com.ua/ua/mionix_sargas_m/p9816580/
207267379,Миша Canyon Star Raider USB (CND-SGM01RGB),269,379,Canyon,Ігрові миші,https://rozetka.com.ua/ua/canyon_cnd_sgm01rgb/p207267379/
354887328,Мишка Ergo NL-640 Black (NL-640),246,271,Ergo,Ігрові миші,https://rozetka.com.ua/ua/354887328/p354887328/
208504717,Бездротова Bluetooth клавіатура AIRON Easy Tap для Smart TV і планшета з силіконовою накладкою на клавіші,1199,0,AIRON,Клавіатури,https://hard.rozetka.com.ua/ua/208504717/p208504717/
154846392,"Ігрова миша Frime Black Panther, USB (FMP18100); Omron switch 20 млн натиснень, Avago 3050 sensor, 2м кабель в оплетке",669,0,Frime,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/154846392/p154846392/
256705156,Глайди для миші Logitech G502 Proteus Core / G502 Proteus Spectrum / G502 Hero (FG-019),189,0,,Аксесуари для клавіатур і мишок,https://rozetka.com.ua/ua/256705156/p256705156/
231272881,Миша бездротова REAL-EL RM-308 Black USB,197,0,Real-El,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/231272881/p231272881/
355007757,Килимок для миші великий Counter Strike солдатів 300/800/3mm Геймерський килимок для миші,240,350,WS,Ігрові поверхні,https://hard.rozetka.com.ua/ua/355007757/p355007757/
13987976,Миша Esperanza MX205 Fighter USB Black/Green (EGM205G),219,199,Esperanza,Ігрові миші,https://rozetka.com.ua/ua/esperanza_mx205_fighter_green_egm205g/p13987976/
332478271,Миша Razer Basilisk V3 USB Black (RZ01-04000100-R3M1),3220,0,Razer,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/332478271/p332478271/
222099907,Клавіатура SVEN Standard 301 USB black,313,0,Sven,Клавіатури,https://hard.rozetka.com.ua/ua/222099907/p222099907/
13988168,Миша Esperanza MX207 Cobra USB Black/Green (EGM207G),199,219,Esperanza,Ігрові миші,https://rozetka.com.ua/ua/esperanza_mx207_cobra_egm207g/p13988168/
333183793,Килимок для мишки A4Tech game pad (X7-500MP),564,0,A4Tech,Ігрові поверхні,https://hard.rozetka.com.ua/ua/333183793/p333183793/
360942993,Миша T-DAGGER Senior USB Black (T-TGM205),413,551,T-DAGGER,Ігрові миші,https://rozetka.com.ua/ua/t-dagger-t-tgm205/p360942993/
285813373,Миша Canyon MW-21 Wireless Black (CNS-CMSW21B),349,349,Canyon,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/canyon_cns_cmsw21b/p285813373/
355007754,Килимок ігровий bloody Великий 300/800/3mm Геймерський килимок для миші,230,260,WS,Ігрові поверхні,https://hard.rozetka.com.ua/ua/355007754/p355007754/
347585592,Ігрова миша ONIKUMA Gaming wireless CW905 pink,1489,1700,Onikuma,Ігрові миші,https://rozetka.com.ua/ua/347585592/p347585592/
356718384,Килимок під мишку 180х220х3мм з принтом World,110,0,Без бренда,Ігрові поверхні,https://hard.rozetka.com.ua/ua/356718384/p356718384/
332496268,Клавіатура дротова Corsair K55 RGB Pro XT USB (CH-9226715-RU),2799,2977,Corsair,Ігрові клавіатури,https://rozetka.com.ua/ua/corsair-ch-9226715-ru/p332496268/
233804593,Ігрова миша Logitech G PRO Wireless (910-005272),4499,5999,Logitech,Ігрові миші,https://rozetka.com.ua/ua/233804593/p233804593/
328868917,Клавіатура Motospeed K82 Hot-Swap Outemu Blue USB Pink (mtk82phsb),2312,0,Motospeed,Ігрові клавіатури,https://rozetka.com.ua/ua/328868917/p328868917/
325040773,Килимок ігрова поверхня на стіл UKC для комп'ютерної миші і клавіатури 80х30 см 600030,300,0,UKC,Ігрові поверхні,https://hard.rozetka.com.ua/ua/325040773/p325040773/
176365624,Мишка Vinga MSG-175 Black,268,0,Vinga,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/176365624/p176365624/
355557120,Килимок для мишки Razer Mantis Speed ​​300x700 Overlock,216,0,Razer,Ігрові поверхні,https://hard.rozetka.com.ua/ua/355557120/p355557120/
361256988,Мышь беспроводная HATOR Pulsar Wireless (HTM-315) Black,1999,2238,Hator,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/361256988/p361256988/
250344381,Миша Vinga MSG-110 USB Black,149,0,Vinga,Ігрові миші,https://rozetka.com.ua/ua/vinga_msg_110_black/p250344381/
295334938,Ігрова поверхня WorkPlaceShop AT WAVES 300х500 мм,345,320,WorkPlaceShop,Ігрові поверхні,https://hard.rozetka.com.ua/ua/295334938/p295334938/
360379383,Миша бездротова Logitech Signature M650 (910-006253) Graphite USB,1989,0,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/360379383/p360379383/
297023388,Килимок для миші Сейлор Мун Місяць Кішки (Sailor Moon anime Cats) (25108-2921) 22 * 18 см,175,0,MobiPrint,Ігрові поверхні,https://hard.rozetka.com.ua/ua/297023388/p297023388/
316030144,Ігрова поверхня для комп'ютерної миші і клавіатури UKC килимок на стіл нековзний 80х30 см 60006,300,0,UKC,Ігрові поверхні,https://hard.rozetka.com.ua/ua/316030144/p316030144/
355557792,USB Миша провідна Razer DeathAdder Chroma Overwatch Edition ігрова з підсвічуванням чорна,749,0,Razer,Ігрові миші,https://rozetka.com.ua/ua/355557792/p355557792/
270022546,Ігрова миша Glorious Model O Wireless Matte White (GLO-MS-OW-MW),3499,0,Glorious,Ігрові миші,https://rozetka.com.ua/ua/270022546/p270022546/
357363237,Килимок для миші Podmyshku Need for speed,50,0,Podmyshku,Ігрові поверхні,https://hard.rozetka.com.ua/ua/357363237/p357363237/
338659966,Миша RAZER DeathAdder V2 Mini (RZ01-03340100-R3M1),1577,1640,Razer,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338659966/p338659966/
319849345,Ігрова поверхня для комп'ютерної миші та клавіатури UKC килимок на стіл нековзний 80х30 см 600030,300,0,UKC,Ігрові поверхні,https://hard.rozetka.com.ua/ua/319849345/p319849345/
261369731,Миша бездротова E5 RE-02429,213,233,E5,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/261369731/p261369731/
113942912,Комплект Logitech Wireless Desktop MK330 (920-003995),1899,0,Logitech,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/113942912/p113942912/
316094452,Клавіатура Hator Starfall Outemu Red USB Black (HTK-608),1621,0,Hator,Клавіатури,https://hard.rozetka.com.ua/ua/316094452/p316094452/
322574650,Комплект дротовий HP 225 USB Black (286J4AA),1057,0,HP,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/hp-286j4aa/p322574650/
270022556,Ігрова миша Hator Pulsar Essential (HTM-312),999,0,Hator,Ігрові миші,https://rozetka.com.ua/ua/270022556/p270022556/
346376250,Клавіатура Aula Mechanical Keyboard Fireshock V5 Wired (6948391221779) Black USB,1888,1599,Aula,Клавіатури,https://hard.rozetka.com.ua/ua/346376250/p346376250/
78762836,Миша Gembird MUS-3B-01 USB Black,119,102,Gembird,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/gembird_mus_3b_01/p78762836/
98233630,Миша бездротова Logitech M171 (910-004640) Blue/Black USB,448,0,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/98233630/p98233630/
295335278,Ігрова поверхня WorkPlaceShop MT RICK & MORTY MIN 300х800 мм,552,500,WorkPlaceShop,Ігрові поверхні,https://hard.rozetka.com.ua/ua/295335278/p295335278/
360499221,Ігрова поверхня Varmilo Consort Desk Mat XL (900х400х3мм) (ZDB018-01),999,0,Varmilo,Ігрові поверхні,https://hard.rozetka.com.ua/ua/360499221/p360499221/
327531166,Мышка 2E MF290 Rechargeable Bluetooth+ Wireless Black (2E-MF290WB),521,0,2E,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/327531166/p327531166/
242149639,Миша Motospeed V90 RGB USB Black (mtv90),880,999,Motospeed,Ігрові миші,https://rozetka.com.ua/ua/motospeed_mtv90/p242149639/
283094423,Ігрова поверхня WorkPlaceShop SPIDER-MAN FLIGHT 2 300х800 мм,552,500,WorkPlaceShop,Ігрові поверхні,https://hard.rozetka.com.ua/ua/283094423/p283094423/
329908222,Ігрова дротова миша HAVIT HV-MS1027 USB,317,293,Havit,Ігрові миші,https://rozetka.com.ua/ua/329908222/p329908222/
336263428,Мышь беспроводная Logitech Signature M650 (910-006253) Graphite USB,1899,0,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/336263428/p336263428/
315829663,Килимок ігрова поверхня на стіл UKC для комп'ютерної миші і клавіатури 80х30 см 50003,300,0,UKC,Ігрові поверхні,https://hard.rozetka.com.ua/ua/315829663/p315829663/
354251967,Набір механічних перемикачів Akko CS 45 шт Rose Red (ASWITCHES_ARO),649,0,Akko,Аксесуари для клавіатур і мишок,https://rozetka.com.ua/ua/akko_aswitches_aro/p354251967/
360499350,"Миша A4Tech Fstyler FG1010S, комплект бездротовий клавіатура з мишою, чорний+сірий колір FG1010S (Grey)",844,0,A4Tech,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/360499350/p360499350/
355486302,Миша Defender Warfame GM-880L USB Black (4714033528801),379,463,Defender,Ігрові миші,https://rozetka.com.ua/ua/defender-4714033528801/p355486302/
202845403,Ігрова поверхня Glorious XL Black (G-XL),699,0,Glorious,Ігрові поверхні,https://hard.rozetka.com.ua/ua/202845403/p202845403/
351640881,Миша Gembird MUS-ERGO-03 USB Black,539,0,Gembird,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/gembird-mus-ergo-03/p351640881/
75536676,Миша Defender Cyber MB-560L USB Black (52560),83,0,Defender,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/defender_52560/p75536676/
337079737,Миша Genius NX-7010 WL Turquoise,360,0,Genius,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/337079737/p337079737/
321720382,"Міні клавіатура Zienstar З російською розкладкою та тачпадом бездротова для ПК, Android З підсвіткою Чорний (1010-189-00)",977,1270,Zienstar,Клавіатури,https://hard.rozetka.com.ua/ua/321720382/p321720382/
347581965,Килимок для мишки круглий Смайлики,175,190,Без бренда,Ігрові поверхні,https://hard.rozetka.com.ua/ua/347581965/p347581965/
356718285,Килимок під мишку 180х220х3мм з принтом Мрії не горять,110,0,Без бренда,Ігрові поверхні,https://hard.rozetka.com.ua/ua/356718285/p356718285/
200410267,Бездротова клавіатура з мишкою UTM ПК 8100 (mndp-836),559,789,UTM,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/200410267/p200410267/
338774731,Висувна поліця для клавіатури ПК-01,350,0,Barsky,Аксесуари для клавіатур і мишок,https://rozetka.com.ua/ua/338774731/p338774731/
332782066,Миша ASUS TUF Gaming M4 Air Black (90MP02K0-BMUA00),1999,2499,ASUS,Ігрові миші,https://rozetka.com.ua/ua/asus-90mp02k0-bmua00/p332782066/
355321665,Клавіатура дротова A4Tech KR-90 USB Black (4711421936866),349,399,A4Tech,Клавіатури,https://hard.rozetka.com.ua/ua/a4tech-4711421936866/p355321665/
355652160,Logitech POP Mouse Bluetooth Blast Yellow (910-006546),2003,0,Logitech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/355652160/p355652160/
6471028,Миша Genius DX-110 PS/2 Black (31010116106),139,0,Genius,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/genius_dx110ps2_black/p6471028/
353378256,Бездротова миша HOCO GM15 BT3.0+5.0 2.4G 800/1200/1600DPI для ПК Планшета Смартфона White,440,0,Hoco,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/353378256/p353378256/
350040978,Ігрова комп'ютерна миша ONIKUMA CW905 2.4Ghz Wireless бездротове RGB підсвічування pink,1139,0,Onikuma,Ігрові миші,https://rozetka.com.ua/ua/350040978/p350040978/
340386637,Клавіатура REAL-EL 7080 Comfort USB Black,365,420,Real-El,Клавіатури,https://hard.rozetka.com.ua/ua/340386637/p340386637/
355353702,Комплект бездротовий A4Tech FG1012S Black (4711421968928),749,879,A4Tech,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/a4tech-4711421968928/p355353702/
283098658,Ігрова поверхня WorkPlaceShop КАКТУСИ 300х800 мм,552,500,WorkPlaceShop,Ігрові поверхні,https://hard.rozetka.com.ua/ua/283098658/p283098658/
220196191,Миша Vinga MSW-527 Wireless Black/Blue,219,0,Vinga,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/vinga_msw_527_blue/p220196191/
221933095,Клавіатура Hator Rockfall EVO TKL Optical Black (HTK-630),2949,0,Hator,Клавіатури,https://hard.rozetka.com.ua/ua/221933095/p221933095/
353620362,"Комплект клавіатура + мишка UKC K01, з підсвічуванням, провідна (ws91783)(WB)",469,579,WB,Комплект: ігрові клавіатури і миші,https://rozetka.com.ua/ua/353620362/p353620362/
339841876,Миша XTRIKE ME GM-203 USB Black,337,367,XTRIKE ME,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/339841876/p339841876/
283095948,Ігрова поверхня WorkPlaceShop AVENGERS ENDGAME 300х800 мм,552,500,WorkPlaceShop,Ігрові поверхні,https://hard.rozetka.com.ua/ua/283095948/p283095948/
333042565,Килимок для мишки Esperanza EA146G,304,0,Esperanza,Ігрові поверхні,https://hard.rozetka.com.ua/ua/333042565/p333042565/
361909773,Миша Lenovo 540 USB-C Wireless Compact Mouse Storm Grey (GY51D20867),999,0,Lenovo,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/lenovo-gy51d20867/p361909773/
234315259,Миша Lenovo ThinkPad X1 Presenter Mouse (4Y50U45359),3899,4599,Lenovo,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/lenovo_4y50u45359/p234315259/
329678806,Мышка Marvo M720W 6colors-LED Black (M720W),850,0,Marvo,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/329678806/p329678806/
341072947,Avatech КлавіатураUSB Desktop Keyboard black - Avatech KB-08,185,250,TnB,Клавіатури,https://hard.rozetka.com.ua/ua/341072947/p341072947/
358562985,Бездротова клавіатура з мишкою UKC TJ-808 USB діапазон 10 метрів чорний (lp-89839_280),440,484,UKC,Комплект: клавіатура та миша,https://hard.rozetka.com.ua/ua/358562985/p358562985/
338659279,"Бездротова оптична мишка Gembird, безшумна, TYPE-C, чорний колір (MUSW-4BSC-01)",306,321,Gembird,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338659279/p338659279/
351148899,Миша Logitech G Pro X Superlight Wireless Magenta (910-005956) [71340],5764,0,Logitech,Ігрові миші,https://rozetka.com.ua/ua/351148899/p351148899/
361909824,Миша Lenovo Legion M600s Wireless Gaming Mouse Grey (GY51H47354),3599,0,Lenovo,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/lenovo-gy51h47354/p361909824/
361853544,Ігрова комп'ютерна миша USB з RGB підсвіткою XTRIKE ME Gaming Backlight GM-327 Black,499,0,XTRIKE ME,Ігрові миші,https://rozetka.com.ua/ua/361853544/p361853544/
346295071,Набір Glorious Cleaning Kit (GLO-ACC-CK),399,0,Glorious,Аксесуари для клавіатур і мишок,https://rozetka.com.ua/ua/glorious-glo-acc-ck/p346295071/
345206134,"Дротова ігрова миша Earldom ET-KM1 (1200 dpi, 1.5 м, 2000 fps) - Чорний",239,320,Earldom,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/345206134/p345206134/
312282562,Клавіатура REAL-EL Comfort 7011 Backlit Black USB (EL123100043),428,0,Real-El,Клавіатури,https://hard.rozetka.com.ua/ua/312282562/p312282562/
357559134,Килимок під мишку 180х220х3мм з принтом аніме Bleach,110,0,Без бренда,Ігрові поверхні,https://hard.rozetka.com.ua/ua/357559134/p357559134/
252893661,Клавіатура дротова Aula Terminus USB EN/RU (6948391234519),509,599,Aula,Ігрові клавіатури,https://rozetka.com.ua/ua/aula_6948391234519/p252893661/
358704171,Ігрова поверхня JINHAO Двостороння Black + Black,200,350,Jinhao,Ігрові поверхні,https://hard.rozetka.com.ua/ua/358704171/p358704171/
361909833,Миша Lenovo Legion M600s Qi Wireless Gaming Mouse Grey (GY51H47355),4499,0,Lenovo,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/lenovo-gy51h47355/p361909833/
362024280,Клавіатура дротова Hator Skyfall TKL PRO ENG/UKR/RUS Black (HTK-655),3999,0,Hator,Ігрові клавіатури,https://rozetka.com.ua/ua/hator-htk-655/p362024280/
265271261,"Геймерський килимок, ігрова поверхня Primo Monster Dragon 40х90см",382,425,Primo,Ігрові поверхні,https://hard.rozetka.com.ua/ua/265271261/p265271261/
353324364,Килимок для миші Presentville Закат солнца 24x20 см,320,0,Presentville,Ігрові поверхні,https://hard.rozetka.com.ua/ua/353324364/p353324364/
338652016,Миша Marvo M513 Black,649,668,Marvo,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/338652016/p338652016/
266683806,Глайди для миші Logitech MX Master / 2S (FG-044),189,0,,Аксесуари для клавіатур і мишок,https://rozetka.com.ua/ua/266683806/p266683806/
275819843,Миша GamePro Phoenix USB Black (GM543),549,699,GamePro,Ігрові миші,https://rozetka.com.ua/ua/gamepro_gm543/p275819843/
81143799,Миша Promate Clix-7 Wireless Black/Grey (clix-7.black),329,329,Promate,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/promate_clix_7_black/p81143799/
176345338,Мишка Vinga MSG-115 Black,196,0,Vinga,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/176345338/p176345338/
154838811,Миша бездротова A4Tech G3-280N Black/Red USB V-Track,349,0,A4Tech,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/154838811/p154838811/
360685584,Килимок Office тканинний Microsoft Black,62,0,Office,Ігрові поверхні,https://hard.rozetka.com.ua/ua/360685584/p360685584/
346694262,Універсальна бездротова оптична мишка G 132 Чорна,180,275,Без бренда,Комп'ютерні миші,https://hard.rozetka.com.ua/ua/346694262/p346694262/
346116505,Килимок для миші GLHF Speed ​​XL,389,0,,Ігрові поверхні,https://hard.rozetka.com.ua/ua/346116505/p346116505/
316028674,Ігрова поверхня для комп'ютерної миші та клавіатури UKC килимок на стіл нековзний 80х30 см 500026,300,0,UKC,Ігрові поверхні,https://hard.rozetka.com.ua/ua/316028674/p316028674/
29024745,Ігрова поверхня Podmyshku Dota 2 Control (GAME Dota 2-М),115,0,Podmyshku,Ігрові поверхні,https://hard.rozetka.com.ua/ua/podmyshku_game_dota_2_m/p29024745/
332116105,"Мишка безпровідна комп'ютерна HOCO GM14 |2.4G, 1200dpi, 3 кнопки| Білий",332,0,Hoco,Ігрові миші,https://rozetka.com.ua/ua/332116105/p332116105/
57255027,Ігрова поверхня Defender Control (50559),169,136,Defender,Ігрові поверхні,https://hard.rozetka.com.ua/ua/defender_black_50559/p57255027/
285794213,Ігрова поверхня Canyon MP-8 (CND-CMP8),219,299,Canyon,Ігрові поверхні,https://hard.rozetka.com.ua/ua/canyon_cnd_cmp8/p285794213/
